baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Brix1	215.436263915269	0.0877277577993057	1.81171288837843	0.048422549931643	0.961379488135618	0.999273910133604
Mtdh	1896.21954851507	-0.299114148538803	0.969955248884967	-0.308379328719192	0.757793709329687	0.999273910133604
Rnf19a	798.034757891385	-0.0313587646215815	1.83365300690889	-0.0171017987064221	0.986355403962717	0.999273910133604
Pabpc1	3190.0720855371	1.16375673865646	0.772763946433317	1.50596665906551	0.132075732824279	0.999273910133604
Ywhaz	8970.36871854497	0.0804820028611103	0.3316684837327	0.24265797568506	0.808270365040862	0.999273910133604
Atp6v1c1	646.596743114716	0.288167449595912	2.58409941610484	0.111515620413042	0.91120747955797	0.999273910133604
Eif3h	2581.79737135653	0.00931856229327421	0.535890574567006	0.0173889273958653	0.986126342479501	0.999273910133604
Rad21	443.43109456306	4.18583928146543	1.62579392042225	2.57464321208575	0.0100343535987844	0.322155562908341
Eif3e	486.202543035794	0.00949977380621307	0.566290474544175	0.016775443404482	0.986615760465299	0.999273910133604
Eny2	112.476468071681	1.74854918820857	1.94090994693302	0.900891456077899	0.367646034389609	0.999273910133604
Myc	5730.9009223955	0.139660027132961	1.00316231202819	0.13921977077727	0.889276485820948	0.999273910133604
Mtss1	1869.77167593468	1.03032106372526	1.60325375123992	0.642643787939644	0.520455263297219	0.999273910133604
Ndufb9	1605.69624071916	0.621696752289396	0.890136367576768	0.698428662095731	0.484909156813373	0.999273910133604
Zhx1	392.854049211906	1.9034953683461	2.24872744153755	0.846476693077842	0.397286870456816	0.999273910133604
Derl1	2652.21171065067	0.604933614656533	1.15013574635542	0.525967144811787	0.598911034999116	0.999273910133604
Mrpl13	198.994024708562	0.208960240174104	1.79875419786768	0.116169424606105	0.907518268285744	0.999273910133604
Sla	8640.25140456737	0.984198341057036	0.43133242121442	2.28176295741001	0.0225033388504142	0.47663321870669
Fam49b	402.618788942694	-1.04978618769598	1.52261094835852	-0.689464494411866	0.490531009375216	0.999273910133604
Rbx1	1246.06123594375	0.511704500100595	0.971853910173886	0.526524094561743	0.598524115587655	0.999273910133604
St13	1534.44464908482	0.0593971668924441	0.752332037354321	0.0789507344407696	0.937071808899933	0.999273910133604
Adsl	2117.12154211043	0.0145779751155704	1.78405231202491	0.0081712711097716	0.993480341492036	0.999273910133604
Tomm22	854.567915192893	0.531946081363718	1.18301098298627	0.449654389531471	0.652959663735384	0.999273910133604
Sh3bp1	2554.42430866833	-0.0608085878420903	1.56283896012379	-0.0389090555032451	0.968962896790007	0.999273910133604
Samm50	1835.29553803487	0.865588138616406	2.1831075802478	0.396493579358172	0.691740943522533	0.999273910133604
Parvg	3058.66722566408	0.834694919984206	1.99251307809668	0.418915654386338	0.67527777590307	0.999273910133604
Myh9	6000.7540569872	-0.839158593193268	0.599029425976279	-1.40086372522624	0.16125482803822	0.999273910133604
Ndufa6	844.185168517898	0.464468661397482	0.959056544363473	0.484297473519406	0.628174768720076	0.999273910133604
Smdt1	2423.50004027913	1.67364426275647	1.39694203646091	1.1980770991734	0.230887003311399	0.999273910133604
Naga	2500.46613374373	0.961535231839008	1.96814114940895	0.488549935622131	0.625160364529882	0.999273910133604
Slc38a2	2368.52545947598	-0.225738674211957	1.16930839938397	-0.193053153753862	0.846917340308378	0.999273910133604
Srebf2	6450.83257660297	0.725219185570271	0.665447172938633	1.0898223255915	0.275791417492214	0.999273910133604
Desi1	650.930907211438	0.409114669574106	2.08795616587259	0.19594025787564	0.844656926732618	0.999273910133604
Aco2	6793.72794344609	0.986253743340662	1.36075091397053	0.724786390525271	0.468583086205852	0.999273910133604
Nckap1l	4171.46843144822	0.130729810530779	1.07557403278794	0.121544223405915	0.903259989110973	0.999273910133604
Litaf	2483.70024408603	0.806070205818389	1.61550328257919	0.498959187833699	0.617808135797964	0.999273910133604
Nubp1	799.154346793485	-0.186505313526417	2.21048923414884	-0.0843728667143824	0.932759979571535	0.999273910133604
Bcl6	671.255867676326	-2.17057549348976	2.06426109483051	-1.0515023990548	0.293027908138376	0.999273910133604
Nudt16l1	1319.46099999904	3.02451588481129	2.54757367644019	1.18721429444096	0.235143103911137	0.999273910133604
Crebbp	652.403690921308	-0.360008649919237	1.89451737189179	-0.190026576298821	0.849288305077851	0.999273910133604
Hes1	856.4650908998	1.30642216546043	1.96408690970792	0.665154967941164	0.505951379850295	0.999273910133604
Glyr1	1674.9482741467	-3.08586378936115	1.77816904907659	-1.73541643352956	0.0826670713785843	0.866551035407851
Cyc1	5701.63391909993	0.394953882293985	1.00923621571912	0.391339387293552	0.695546388732327	0.999273910133604
Sharpin	2636.27551219316	0.481084861983014	1.97908284352167	0.243084751887875	0.80793974323185	0.999273910133604
Maf1	4517.94595352488	-0.230624435333967	1.32752782008613	-0.173724747492677	0.862081787568076	0.999273910133604
Dgat1	17651.1007537359	1.22808308339999	0.512570611461979	2.39592956743499	0.0165782756005407	0.427612093502428
Hsf1	3008.8034415238	0.155371178845956	1.77210827044867	0.0876758951114304	0.930134278742755	0.999273910133604
Grina	2212.39329325616	0.188770246415167	2.01058335992827	0.093888296390706	0.925197890895595	0.999273910133604
Plec	5254.86512020745	1.20863264571465	1.90058221388037	0.635927578869119	0.524823626179501	0.999273910133604
Ly6e	16958.8985666538	0.848605380195291	0.371268210690221	2.28569361922384	0.0222721888147408	0.47663321870669
Zbtb11	414.450484164742	1.12310264967436	1.91641956301892	0.586042154519201	0.557847187140469	0.999273910133604
Chkb	1349.7429248929	-0.647505793812877	1.7996316572227	-0.359799068445011	0.718997399876454	0.999273910133604
Zcrb1	222.165626235558	-1.11405160445708	1.62563095066303	-0.68530413006882	0.49315202614738	0.999273910133604
Cblb	2207.31717224287	-0.17440907280733	1.00728184010838	-0.173148235044686	0.862534911404402	0.999273910133604
Cd96	992.857838930959	-0.411035449616913	1.87639834424541	-0.219055538434836	0.82660678478384	0.999273910133604
Atg3	831.34131949669	0.644797523355505	1.78947687160918	0.36032738594474	0.718602321841723	0.999273910133604
Ntan1	743.119576272462	-0.203126160690264	0.900255424397438	-0.22563169872175	0.821487884518004	0.999273910133604
Naa50	302.203851264022	0.551455540618608	1.9520482664378	0.282500976077262	0.777559398246637	0.999273910133604
Cldnd1	2454.94413010935	-1.67268868448499	0.930845011619019	-1.79695724165259	0.0723424081039441	0.811192443812608
St3gal6	703.802694848908	12.8197640203925	1.71586711872986	7.47130350623073	7.94042717642766e-14	2.42183028881044e-11
Sdf2l1	4148.05210828407	2.61778696537198	1.67251968434186	1.5651755790259	0.117541745972967	0.992085973251993
Ppil2	2605.02680571596	1.43169447713524	2.25975976633263	0.63356047773996	0.526367700478334	0.999273910133604
Pak2	780.940245735854	-0.598815826700961	1.59832275149673	-0.374652632667719	0.707918824100073	0.999273910133604
Dnm1l	180.13825208261	-2.90578363624928	2.17045422801642	-1.33879056224322	0.180638864067292	0.999273910133604
Arhgap31	1012.0457309375	0.40827247626735	1.62136762817106	0.251807467457513	0.801189885076701	0.999273910133604
Gsk3b	576.45013657479	1.26685277118944	1.17144590700269	1.08144367880448	0.279499801047252	0.999273910133604
Ndufb4	212.039822837709	2.07669089157368	1.13531414622202	1.82917732372512	0.0673730483331181	0.795403485438641
Hcls1	6620.18935128403	0.454788252620226	0.505816252730695	0.899117515827161	0.368590069224514	0.999273910133604
Ap2m1	6615.49203795881	0.470611410870319	0.430201610057614	1.09393223983354	0.273984697675894	0.999273910133604
Tra2b	1858.79345487182	-1.24514713683174	0.60672060874888	-2.05225785786205	0.0401446092393546	0.666204038053822
Btg3	315.431235496333	-1.87525491465938	1.52092459153393	-1.23297034257832	0.217586829258818	0.999273910133604
D16Ertd472e	8591.15171096289	0.0718850411581419	0.474878471260198	0.151375658212887	0.879679390110331	0.999273910133604
Usp25	457.366658494814	0.681766657788109	1.74413669652408	0.390890610321321	0.695878094791346	0.999273910133604
Samsn1	4847.27494309941	0.251027052568641	0.374123212165545	0.670974279076714	0.502236915104309	0.999273910133604
Eif4a2	761.626851867421	-0.0523261927067171	0.648866435595154	-0.0806424709866869	0.935726289212276	0.999273910133604
Atp5j	1628.62128952058	0.819986914456777	0.605159677979601	1.35499264788164	0.175419899460755	0.999273910133604
Ets2	3026.22021125448	-1.06332474132168	1.08364353674365	-0.981249557873034	0.326469690837219	0.999273910133604
Dyrk1a	244.985598486156	-2.38568656592064	1.77752811921538	-1.34213717360134	0.179551522674532	0.999273910133604
Kpna1	1161.37302819845	0.182797162105229	1.26086977913843	0.144977035003675	0.884729003620382	0.999273910133604
Arl13b	527.143607777763	0.307310799773432	2.07870003193621	0.147837973277552	0.8824706402607	0.999273910133604
Runx1	2917.66253221859	-0.560603418551739	1.04774241764938	-0.535058435268335	0.59260945040205	0.999273910133604
Atp5o	4009.62414124964	0.658096941263589	0.438014873648513	1.50245341164301	0.132980051180011	0.999273910133604
Son	3141.17163146198	0.667385985692876	0.555665083364771	1.20105798559735	0.229728709141647	0.999273910133604
Ifngr2	4284.1859244001	0.713072418852177	0.928589607218801	0.767909110018888	0.442541184747399	0.999273910133604
Ifnar1	4970.05825363317	-0.645015918844026	0.737785973995817	-0.874258852266664	0.381977302346962	0.999273910133604
Il10rb	643.311103874322	0.144167812041759	1.96712982695326	0.0732884073366168	0.941576616497499	0.999273910133604
Ifnar2	1501.47271737548	-0.509306801484118	1.62294040085204	-0.313817316530374	0.753659791616906	0.999273910133604
Sod1	11860.9076125767	-0.217421769489691	0.344806153027034	-0.630562324891704	0.528326739380063	0.999273910133604
Lmbr1l	2259.64616142896	0.238020360463299	1.62329296117963	0.146628098658379	0.883425573868036	0.999273910133604
Tuba1b	4340.03920193232	-0.544842871547815	0.430446722582914	-1.26576145888268	0.205598497391269	0.999273910133604
Tmbim6	19981.1648990986	0.0639453261123178	0.523995768784684	0.122034050505079	0.902872051391253	0.999273910133604
Cox14	2093.14832021012	0.51118149861444	1.23260667302458	0.414715829308388	0.67834994308526	0.999273910133604
Larp4	440.039787450746	0.526374074821265	2.12644361313864	0.247537283175044	0.804492441265355	0.999273910133604
Nr4a1	99285.029421829	-0.293773037767946	0.258490354237387	-1.13649516491496	0.255749387979414	0.999273910133604
Prr13	5543.24734604263	0.985510108898595	0.411790219915325	2.39323340195219	0.0167006133537881	0.427612093502428
Cdkn1a	24310.7575878532	0.398654921900243	0.463055077770035	0.860923335124781	0.389280268585999	0.999273910133604
Akirin1	1145.01713461959	0.0816907890520366	1.03983628978026	0.0785612022343436	0.937381648250221	0.999273910133604
Ndufa5	245.711337461924	0.57797688304383	1.1980138736668	0.482445901293947	0.629489220358373	0.999273910133604
Rfc2	2028.1584518321	1.56736596594125	1.74140680409897	0.900057334249492	0.368089739884526	0.999273910133604
Denr	765.032978247088	0.41564359578231	0.870182687071884	0.477650959916161	NA	NA
Ivns1abp	2641.28724659148	-0.674238490456927	0.98238677189656	-0.686326923107145	0.492506975012252	0.999273910133604
Slc38a1	2211.28684617827	2.65817237951847	1.35767216580332	1.95788972218169	0.0502429541705842	0.71442855277344
Gps2	1928.38577001688	-1.51199219489287	0.798597477797377	-1.89330950438651	0.0583167219546849	0.783550669435193
Bsg	6298.49972481525	1.02964290098848	0.55148146055454	1.86704898466239	0.061894747592161	0.789870209858122
Kcnk5	2174.29829451173	1.32267532845232	2.0366105464225	0.649449317040869	0.516047996013073	0.999273910133604
Creld2	4746.6845682427	0.897017122739674	1.64948552186435	0.543816305659845	0.586567887044095	0.999273910133604
Ube2j2	770.70888610108	-0.745897597095456	1.58668599962417	-0.470097799610088	0.638285146176042	0.999273910133604
Tmem176a	20757.8571818006	3.34020593232125	0.815470027224141	4.09604991086099	4.20259362744402e-05	0.00512716422548171
Tpi1	4696.8993534084	0.379731173061586	1.53018058763541	0.248161018464092	0.804009825850738	0.999273910133604
Ccndbp1	1244.56465372151	-1.75694009622157	1.88297675398945	-0.933065207788229	0.350786301536393	0.999273910133604
Ogfod2	1856.9293653175	-0.417172582857094	2.04573079484436	-0.203923499567221	0.838413280924268	0.999273910133604
Synj2	2483.42875115476	0.54287661152028	1.86311387948118	0.291381336105689	0.770759687198016	0.999273910133604
Igf2r	582.517982750245	2.08588916772411	1.49543452929336	1.39483817369775	0.163064644553337	0.999273910133604
Chd1	504.314848266563	-2.36666570335547	2.14372957539754	-1.10399451988555	0.269595514904757	0.999273910133604
Mpc1	788.636748592239	0.839261374739234	1.15626417069637	0.725838779760667	0.467937610371239	0.999273910133604
Mmp25	1550.33131531968	1.24730517713906	1.70255100114539	0.732609581915572	0.463796585268286	0.999273910133604
Hcfc1r1	773.340782003552	0.765449751998768	2.07458599364696	0.368965063074183	0.712153765947485	0.999273910133604
Satb1	2014.18801353706	-2.7205369051782	1.34125300391919	-2.0283547527787	0.0425240545576338	0.682622981056754
Cdc5l	779.534579838471	-0.534983368606749	1.44086112542336	-0.371294192873417	0.710418422749233	0.999273910133604
Hsp90ab1	75855.6227322333	-0.442110259573431	0.292923051301504	-1.50930511480426	0.131220828227409	0.999273910133604
Nfkbie	6545.30634713523	1.01110205770029	0.782694871076068	1.29182149400085	0.196418969984097	0.999273910133604
Ubr2	896.125570464953	-0.200668709577542	2.25506079758955	-0.0889859421049924	0.92909308237009	0.999273910133604
Brd4	1259.65567864854	-0.508859367252744	1.04863533741053	-0.485258649121351	0.627492883834467	0.999273910133604
Stk38	1173.73979911957	-0.186123221685892	1.79177042216862	-0.103876712877436	0.917267187546832	0.999273910133604
Ppil1	3360.70058198863	0.667131594726399	1.77798782004526	0.375217190582001	0.707498946385024	0.999273910133604
Pim1	3814.95143326199	0.704198752268926	0.336876459325648	2.09037685114174	0.0365839606655332	0.630401582089696
Cmtr1	75.6715529854202	-0.760871234427735	1.57581172325983	-0.482843999189032	0.629206507001561	0.999273910133604
Glo1	659.288402560839	0.201981871036005	1.70894244590931	0.118191148870747	0.905916202979516	0.999273910133604
Abcg1	912.95724694721	1.84529470306406	2.00488194660471	0.920400678049442	0.357363414450389	0.999273910133604
Ndufv3	3121.37406588625	2.00274259789986	0.763954297153837	2.62154765718474	0.00875315232468959	0.297973095401887
Sik1	4582.66142730453	1.58366904002048	0.673200075086913	2.35244929201177	0.0186502324618527	0.436444209540549
Akap8	1206.50589810125	-0.562875056928435	1.72619666164275	-0.326078174889279	0.744365209280954	0.999273910133604
Myl12a	11822.116125617	0.611291328900829	0.290359861673767	2.1052886765308	0.0352661871887404	0.614639262432333
Smchd1	794.617658679069	-2.73126570077967	1.82975732697893	-1.49269286178468	0.135517602749748	0.999273910133604
Prkd3	320.305755946437	-1.23247420799493	1.42682754555193	-0.863786385283293	0.387705248298935	0.999273910133604
Yipf4	320.203980351155	0.112426004181473	1.15511532153726	0.0973288139160458	0.922465274425346	0.999273910133604
Birc6	793.866873532153	-0.713537254498917	2.06515515742962	-0.345512661328079	0.729708993329729	0.999273910133604
Vapa	647.142042017386	-0.151892944455721	1.01003097080666	-0.150384442503195	0.880461314769325	0.999273910133604
Srsf7	3889.53532074297	-1.01777235854285	0.4032992098579	-2.52361604899116	0.0116154715214872	0.340646039812847
Ndufv2	461.08720063013	0.746145401656932	1.4542075780195	0.513094150336582	0.607885463224846	0.999273910133604
Atp6v0c	1874.62825007031	0.643443512299071	0.411276044883432	1.56450520350983	0.117698971928286	0.992085973251993
Epas1	3933.55495347063	1.20095443011082	1.34292290159822	0.894283974665673	0.371169971968584	0.999273910133604
Cript	461.558290872574	0.324808484958597	0.638228197907017	0.508922178656103	0.610806773349659	0.999273910133604
Hagh	1676.19791544823	0.459843013034061	2.25032804666268	0.204344879279279	0.83808400120085	0.999273910133604
Spsb3	788.179058091878	0.567083138513022	2.11796468510602	0.267749100115252	0.788892452734004	0.999273910133604
Mapk8ip3	2261.11063338051	-0.717392608120971	1.66092908299901	-0.431922479691687	0.66579775590347	0.999273910133604
Mrpl28	2432.32046292364	0.218236584456259	1.51120525216112	0.144412272352923	0.885174926454181	0.999273910133604
Luc7l	834.847498650685	-0.368650630539663	1.80986337025689	-0.203689757247995	0.838595946930543	0.999273910133604
Dusp1	75391.9226420933	-0.283575843790891	0.397742005964407	-0.712964282219333	0.475867859520916	0.999273910133604
Cuta	1893.01138486042	0.997985300821535	0.426801055699745	2.33829154706594	0.019372129218801	0.441383713658439
Plin3	1626.58763860191	0.62586542462958	2.23235818503259	0.28036066471136	0.779200812360421	0.999273910133604
Uqcc2	561.407632149414	0.870995753030899	1.38065991449201	0.630854668762775	0.528135554141919	0.999273910133604
Nudt3	1125.99766291172	0.914694061319786	1.14845077198069	0.796459093969042	0.425765242474621	0.999273910133604
Snrpc	247.49817308889	0.012147608865097	0.723696186837408	0.0167855090106011	0.986607730404231	0.999273910133604
Bambi	1755.67367384442	-0.260221140980252	2.49831480336751	-0.104158667526405	0.917043434037123	0.999273910133604
Mtpap	300.749333722893	0.490218550632244	2.04172773936657	0.240099863062217	0.810252840367958	0.999273910133604
Map3k8	1354.31646628315	0.453721430301596	0.646083716307249	0.70226414758583	0.482514447591465	0.999273910133604
Zeb1	825.804903488392	1.52412861854537	1.20057698365139	1.26949678304672	0.204263937174763	0.999273910133604
Epc1	1146.75986370966	0.407527875457954	1.81393214644521	0.22466544642069	0.822239547192297	0.999273910133604
Cox7a2l	2665.36816039839	-0.553204268623109	0.58128297327612	-0.951695291374597	0.341251538063247	0.999273910133604
Polr2d	878.51012942491	-1.83074004141293	2.35654635654186	-0.776874189778076	0.437233000273956	0.999273910133604
Mapre2	2452.89944995787	-0.287270437561556	1.76836604288645	-0.16244964594132	0.870951778192277	0.999273910133604
Wac	730.857005468523	-0.852309561265398	1.65999133219137	-0.513442175713205	0.607642049652984	0.999273910133604
Esco1	89.1107429391272	1.07879016892714	1.33383999805272	0.808785289466559	0.418638659191806	0.999273910133604
Adamts10	3162.48327793722	0.475712317158768	2.09808147718525	0.22673681757916	0.820628396304792	0.999273910133604
Myo1f	3489.97141092639	2.41618924769495	2.07904804111957	1.16216133533587	0.245169936905973	0.999273910133604
Tapbp	15548.8960338597	1.09728372212868	0.604795489785868	1.81430539853593	0.0696307208937722	0.802460708362929
Pfdn6	943.035206556321	-1.10733689534821	2.10343758899533	-0.526441526547551	0.598581469378432	0.999273910133604
Rnf138	215.717149633971	-0.716652423869063	1.67809274564358	-0.427063656481163	0.66933296330397	0.999273910133604
Slc39a7	474.266422717443	-0.175362654135926	0.960751126074198	-0.182526618368369	0.855169466780386	0.999273910133604
Brd2	4525.80605650398	0.421037962720223	0.961722508712464	0.437795683168423	0.661534400542823	0.999273910133604
Psmb8	11379.7695879012	0.731188147478989	0.462303027880208	1.58162093558352	0.113736131770441	0.992085973251993
Tap2	8659.95517519936	0.644267704182308	1.02407378708774	0.629122346754406	0.529268961573837	0.999273910133604
Pfdn1	396.669803572241	-2.51190771623473	2.38124060152256	-1.05487354559158	0.291483162669557	0.999273910133604
Tmem173	1748.89239060284	0.526429117890677	2.25884549779859	0.233052290828975	0.815720801261822	0.999273910133604
Hspa9	2057.59390125909	-0.405116077377989	1.07577546024928	-0.376580515495411	0.706485369938426	0.999273910133604
Etf1	775.075995925706	-0.430038761598121	1.17380498759981	-0.366363038273897	0.714094196509415	0.999273910133604
Stard4	651.468389061206	3.77795963020623	1.93060177117911	1.9568818834652	0.0503613569987835	0.71442855277344
Bin1	1843.64741508097	-1.06248571908455	1.96977071332134	-0.539395632140876	0.589613894260187	0.999273910133604
Map3k2	349.174076826931	-0.227734630160159	1.91681654942152	-0.118808777099138	0.905426854821692	0.999273910133604
Iws1	756.07448351357	-0.72065817723697	1.98356401623283	-0.363314806751556	0.716369733776225	0.999273910133604
Csnk2b	2476.80309558473	-0.106000368119987	0.517950588792685	-0.204653436859813	0.837842902315149	0.999273910133604
Bag6	1004.4812861924	4.70668129866294	1.47950255365923	3.18125932734754	0.00146636304372826	0.0916084933455516
Prrc2a	942.517071302669	-0.342112507983023	1.53000867600358	-0.223601678440562	0.823067257528771	0.999273910133604
Ltb	21640.8086712167	0.279049678117308	0.31724127888749	0.879613394246447	0.379068780318386	0.999273910133604
Wdr33	658.802891225432	-0.262577950996082	1.62823270525336	-0.161265616486449	0.871884202835448	0.999273910133604
Tnf	2534.59172876115	0.0602304108820123	1.48298572828862	0.040614288953083	0.967603392618924	0.999273910133604
Lta	1395.66628759972	1.96023743697492	2.20472593629756	0.889107078890169	0.373945534852922	0.999273910133604
Riok3	1041.91984559254	0.275053644743224	1.48952402489191	0.184658750142136	0.85349670229303	0.999273910133604
Mrpl27	777.534391266159	1.55076680823506	1.88585968457208	0.822312932887659	0.410898817994703	0.999273910133604
Impact	107.377817523191	3.58162886808767	1.65257788444811	2.16729807520314	0.0302121331805258	0.56962561394889
Ndfip1	4623.14888085627	-0.24444276903267	0.332443263414331	-0.735291690143276	0.462161867977736	0.999273910133604
Nr3c1	7053.55234257301	0.721656339468466	0.462837651230239	1.55919972705392	0.118949115440512	0.994756616931797
Rpp21	1538.77532140658	1.08115438510448	0.893502309690015	1.21001856780826	0.226271768122862	0.999273910133604
Diaph1	1452.7313680773	0.282586481262482	1.1526621223871	0.245159857146394	0.80633265738123	0.999273910133604
Ik	1179.97521997878	0.0754267108238512	2.04637605067313	0.0368586755103201	0.970597689506127	0.999273910133604
Ap3s1	47.0211084139951	1.03295352630728	1.68799847316316	0.611939846350464	0.540577557175136	0.999273910133604
Yipf5	383.388746868863	1.6908959325179	2.47469217260378	0.683275257923821	0.494432925446346	0.999273910133604
Rbm27	506.382545501364	2.11044116066219	2.0286718263475	1.04030683191471	0.298197371136871	0.999273910133604
Tcerg1	1349.04887547517	0.92846974153061	1.98534786042652	0.467660987798452	0.640027043720396	0.999273910133604
Mbd2	361.255548647278	0.133377592370177	1.85046276310063	0.0720779661335576	0.942539861086999	0.999273910133604
Sec11c	2555.25566712839	0.879267550928193	0.493375129204712	1.78214810370663	0.0747250831088852	0.828769103571273
Gnal	290.109309191127	1.05979896426867	1.56349565240032	0.67783940597573	0.497873522800712	0.999273910133604
Ptpn2	850.386511609446	-0.738714700809688	1.23788201475216	-0.596756954221994	0.550669661136722	0.999273910133604
Ldlrad4	2029.92493896836	-1.13186474115056	1.70162478454703	-0.665167051766854	0.50594365179771	0.999273910133604
Me2	1483.82165479406	-0.162935638087347	0.692323648934475	-0.235346052872979	0.813940153698599	0.999273910133604
Cxxc1	2444.78048316236	1.20172384365569	2.30411280695836	0.521555993277116	0.601979510144069	0.999273910133604
Rbfa	1484.81144482421	0.724970124519032	2.08793656382717	0.347218462993036	0.72842720123302	0.999273910133604
Txnl4a	7088.95268997347	-0.140551780800491	0.605124698545605	-0.232269119304338	0.816328995836056	0.999273910133604
Csnk1a1	2593.14346547396	0.578672334421609	0.679039608123225	0.85219231323042	0.394107362279973	0.999273910133604
Txnl1	878.302018635622	0.120620308474733	1.38341693623961	0.0871901343080288	0.930520381174023	0.999273910133604
Nars	2186.94448473631	-1.38464450251494	1.19874127536299	-1.15508202726702	0.248056837404421	0.999273910133604
Lmnb1	2642.41274729551	-1.22409068418214	1.7142488467376	-0.714068255907953	0.475184973966057	0.999273910133604
Dctn4	1076.62825438684	0.581153084000882	1.49076461720411	0.389835576518323	0.69665813465205	0.999273910133604
Rbm22	325.408599549037	-0.845379778136969	1.61078016083109	-0.524826291441777	0.599703952818666	0.999273910133604
Rps14	14535.1790759692	-0.347167929203768	0.36233129470513	-0.958150549723556	0.337986848595358	0.999273910133604
Cd74	5718.68832139647	1.67485797059003	2.19046305909663	0.764613657205778	0.444501634258529	0.999273910133604
Cyb5a	2499.45943796879	1.6079591466978	1.76437432416689	0.911348076580664	0.362112002546883	0.999273910133604
Anxa1	1752.57756812282	1.92431407001145	1.51262014673737	1.27217270916435	0.20331176186523	0.999273910133604
Fth1	41002.2182695524	-0.0472877455400815	0.232133672480195	-0.20370911740138	0.838580816939715	0.999273910133604
Ms4a6b	1549.71456167212	-4.11042604315476	1.60660848616017	-2.55844910478394	0.010514020934694	0.327222080110374
Lpxn	7937.1343750106	0.419444379156619	0.706880603718364	0.593373728109442	0.552931067003049	0.999273910133604
Ostf1	7227.46800454162	-0.181828737648582	0.4716722830487	-0.385498033662937	0.699868463031437	0.999273910133604
Prpf19	940.94513709974	0.150233721054476	1.84695603620526	0.0813412545342149	0.935170566294718	0.999273910133604
Ddb1	4867.85304559131	0.505933168589603	1.81300006732039	0.279058549257183	0.780199892847887	0.999273910133604
Zfand5	874.14759950369	-0.144235297402926	1.20220663006499	-0.119975463282155	0.904502585004247	0.999273910133604
Rtn3	996.116292154671	0.672330467529513	1.69879537794704	0.395768952669279	0.692275482819807	0.999273910133604
Atl3	615.644141092293	-0.57437904778606	1.95158320756026	-0.29431440358831	0.768517667344256	0.999273910133604
Otub1	2335.13280432719	0.388715388867062	1.51172717230516	0.257133294941262	0.797075875783648	0.999273910133604
Ehd1	5654.34505932917	1.20510550490896	1.03983998748265	1.15893360460814	0.246483249853257	0.999273910133604
Fas	711.369718708761	0.966204441270818	1.76212223287549	0.548318625827752	0.583473140307932	0.999273910133604
Jak2	613.660958041341	-4.46680217066364	1.26874284689269	-3.52065210188446	0.000430487017983713	0.0345522474960611
Tnfrsf25	4919.59757142221	-0.289970702127947	1.84579544685241	-0.157097961544128	0.875167644087651	0.999273910133604
Pcgf5	460.738820004096	-0.169243237659964	1.80412858791013	-0.0938088553078205	0.925260997190202	0.999273910133604
Syvn1	3534.30060433801	-0.279317540223243	1.3589899064858	-0.20553319703862	0.837155564203133	0.999273910133604
Frmd8	4549.94649930964	-0.315940515049278	2.06081766129601	-0.153308330466553	0.878155131573655	0.999273910133604
Uhrf2	951.429136368555	-0.48686638348473	0.825833952200074	-0.589545128518496	0.555495648270819	0.999273910133604
Dpf2	2015.79366442678	-0.511669985222077	1.96856587438284	-0.25992017431598	0.794925349112924	0.999273910133604
Mrpl21	563.649712185893	0.228687490995115	1.71976292590261	0.132976172209951	0.894212224946832	0.999273910133604
Coro1b	10093.5296112302	-0.12980995723358	0.680701011880865	-0.190700402919776	0.848760323000396	0.999273910133604
Eif1ad	1579.23797255601	-1.20003729761201	2.11787538626835	-0.56662318538318	0.570970219209935	0.999273910133604
Banf1	3038.5758590052	0.395434976160466	0.517809441342585	0.763668918695603	0.44506456739508	0.999273910133604
Tmem134	4655.28411428841	0.444649418993681	0.944861991096755	0.470597212273881	0.637928398769508	0.999273910133604
Aip	3425.05227746852	0.758290308579772	1.49872917418641	0.505955526615682	0.612887870723883	0.999273910133604
Pitpnm1	4581.254858808	0.999448137571527	1.41744866000637	0.705103589125431	0.48074577312624	0.999273910133604
Sf3b2	5649.51443548678	-0.157633511220329	0.683873880339179	-0.230500850744801	0.817702602485216	0.999273910133604
Cdk2ap2	20514.0774931305	-0.00560056963644859	0.360976362132848	-0.0155150592225965	0.987621270416911	0.999273910133604
Grk2	2987.37442641295	-0.777911941657576	1.37618266767198	-0.56526794002829	0.571891531629043	0.999273910133604
Rab1b	6012.51142537151	-0.287786895912962	1.13156054785779	-0.2543274387374	0.79924260350068	0.999273910133604
Rce1	2041.02880833911	-0.164819947062708	2.39660598698449	-0.0687722337162694	0.945170920028615	0.999273910133604
Ctsw	5781.38631875044	2.20013760121455	2.20842569871809	0.996247056213687	0.319130120966751	0.999273910133604
Drap1	374.908375004954	-0.78136480114364	1.78309495764301	-0.438207061151971	0.661236190374573	0.999273910133604
Smarca2	1479.93516858292	0.191690060247908	1.72866119469273	0.110889317603951	0.911704116674407	0.999273910133604
Rnaseh2c	960.431221634994	1.4243609526114	2.09038332120508	0.681387446102597	0.495626364288228	0.999273910133604
Kat5	1366.83028760084	1.15460046423831	2.17587239604017	0.530637948410737	0.595669693343244	0.999273910133604
Rela	7747.06703660882	-0.414383439580683	0.529676749960055	-0.782332695576941	0.434019076707471	0.999273910133604
